Date,Open,High,Low,Close,Volume,Moving_Volatility,RSI,MACD,Signal,Histogram
2022-12-19,135.110001,135.199997,131.320007,132.369995,79592600,0.0753976747226433,36.7149636936265,-2.662852852829701,-1.3528064869247218,-1.3100463659049792
2022-12-20,131.389999,133.25,129.889999,132.300003,77432800,0.0754375631121333,20.129106099004588,-3.118727066960816,-1.7059906029319407,-1.4127364640288749
2022-12-21,132.979996,136.809998,132.75,135.449997,85928000,0.0736832044820785,27.979425454858514,-3.189070852197915,-2.0026066527851354,-1.1864641994127796
2022-12-22,134.350006,134.559998,130.300003,132.229996,77852100,0.0754775022911437,25.595210495329027,-3.464706993313001,-2.295026720890709,-1.1696802724222923
2022-12-23,130.919998,132.419998,129.639999,131.860001,63814900,0.0756892897797561,26.261622880486016,-3.6706926652030343,-2.5701599097531744,-1.1005327554498603
2022-12-27,131.380005,131.410004,128.720001,130.029999,69007800,0.0767545174406094,27.96027073267308,-3.9362292609550025,-2.84337377999354,-1.0928554809614623
2022-12-28,129.669998,131.029999,125.870003,126.040001,85438400,0.0791843045609618,26.152341965130347,-4.417703878584575,-3.1582397997117475,-1.2594640788728275
2022-12-29,127.989998,130.479996,127.730003,129.610001,75703700,0.0770032385544687,30.302110498801824,-4.459797053324735,-3.418551250434345,-1.0412458028903897
2022-12-30,128.410004,129.949997,127.43,129.929993,76960600,0.0768135947336496,31.430277037727578,-4.416425710989245,-3.618126142545325,-0.7982995684439196
2023-01-03,130.279999,130.899994,124.169998,125.07,112117500,0.0797984314867508,22.617002286954488,-4.719807426128227,-3.838462399261906,-0.8813450268663212
2023-01-04,126.889999,128.660004,125.080002,126.360001,89113600,0.0789837745098461,23.287651815665185,-4.800806611195782,-4.030931241648681,-0.7698753695471003
2023-01-05,127.129997,127.769997,124.760002,125.019997,80962700,0.0798303476686848,23.90241269455207,-4.916452370309145,-4.208035467380774,-0.7084169029283709
2023-01-06,126.010002,130.289993,124.889999,129.619995,87686600,0.0769973014275145,39.49295929348476,-4.584078667388752,-4.2832441073823695,-0.3008345600063826
2023-01-09,130.470001,133.410004,129.889999,130.149994,70790800,0.0766837517184052,43.0306820297602,-4.2291525848455365,-4.272425802875003,0.0432732180294666
2023-01-10,130.259995,131.259995,128.119995,130.729996,63896200,0.0763435334768,47.24091419651329,-3.8566131573846576,-4.189263273776934,0.3326501163922764
2023-01-11,131.25,133.509995,130.460007,133.490005,69458900,0.074765071932149,51.83585689471497,-3.3006158719679206,-4.011533793415132,0.7109179214472112
2023-01-12,133.880005,134.259995,131.440002,133.410004,71379600,0.074809905755253,46.52352871685447,-2.8337734532286447,-3.7759817253778345,0.9422082721491898
2023-01-13,132.029999,134.919998,131.660004,134.759995,57758000,0.0740604793436504,54.60502435380118,-2.328028419136899,-3.486391064129648,1.1583626449927484
2023-01-17,134.830002,137.289993,134.130005,135.940002,63646600,0.0734176083508365,57.21358103114014,-1.8111275813825216,-3.1513383675802227,1.340210786197701
2023-01-18,136.820007,138.610001,135.029999,135.210007,69672800,0.0738139879398714,59.52908370888504,-1.4437418813598129,-2.809819070336141,1.366077188976328
2023-01-19,134.080002,136.25,133.770004,135.270004,58280400,0.0737812488424849,69.84947820414926,-1.134665097793743,-2.4747882758276614,1.3401231780339184
2023-01-20,135.279999,138.020004,134.220001,137.869995,79972200,0.0723898613766391,68.53680747936252,-0.6721735767913515,-2.1142653360204,1.442091759229048
2023-01-23,138.119995,143.320007,137.899994,141.110001,81760300,0.0707277284056424,72.18256083310752,-0.0437005551878542,-1.700152379853891,1.6564518246660365
2023-01-24,140.309998,143.160004,140.300003,142.529999,66435100,0.0700230821305761,90.11948483425172,0.5624670435634584,-1.247628495170421,1.8100955387338795
2023-01-25,140.889999,142.429993,138.809998,141.860001,65799300,0.0703537977984924,86.66036643898494,0.977527663171344,-0.8025972635020682,1.780124926673412
2023-01-26,143.169998,144.25,141.899994,143.960007,54105100,0.0693275169543992,93.242035906554,1.459099537073001,-0.3502579033870543,1.809357440460056
2023-01-27,143.160004,147.229996,143.080002,145.929993,70492800,0.0683916282107128,92.31969342742396,1.9769214036674607,0.1151779580238487,1.8617434456436124
2023-01-30,144.960007,145.550003,142.850006,143.0,64015300,0.069792935846489,79.64932592870372,2.12636164212563,0.5174146948442051,1.608946947281425
2023-01-31,142.699997,144.339996,142.279999,144.289993,65874500,0.0691689674283089,80.29493871496024,2.3221178330301484,0.8783553224813938,1.4437625105487546
2023-02-01,143.970001,146.610001,141.320007,145.429993,77663600,0.0686267641231883,78.75724916499075,2.5399653577214,1.210677329529395,1.3292880281920043
2023-02-02,148.899994,151.179993,148.169998,150.820007,118339000,0.0661741769183708,83.39090850233856,3.111670770425661,1.5908760177086485,1.5207947527170127
2023-02-03,148.029999,157.380005,147.830002,154.5,154279900,0.0645979924016047,84.75355807088667,3.817688176157759,2.036238449398471,1.781449726759288
2023-02-06,152.570007,153.100006,150.779999,151.729996,69858300,0.0657773023736712,76.32545463004219,4.106360318242395,2.450262823167256,1.656097495075139
2023-02-07,150.639999,155.229996,150.639999,154.649994,83322600,0.0645353392386677,80.20509771923435,4.51866613533727,2.8639434856012587,1.6547226497360112
2023-02-08,153.880005,154.580002,151.169998,151.919998,64120100,0.0656950365813454,73.88809966172019,4.572425528954767,3.20563989427196,1.366785634682807
2023-02-09,153.779999,154.330002,150.419998,150.869995,56007100,0.0661522513210657,69.5195265506604,4.478676375476141,3.4602471905127965,1.0184291849633444
2023-02-10,149.460007,151.339996,149.220001,151.009995,57409100,0.0660909221674229,66.39072830927691,4.365355228158393,3.641268798041916,0.7240864301164764
2023-02-13,150.949997,154.259995,150.919998,153.850006,62199000,0.0648709095666069,67.90007714754353,4.453376799597066,3.803690398352946,0.6496864012441197
2023-02-14,152.119995,153.770004,150.860001,153.199997,61707600,0.0651461489653157,67.94302823565536,4.419736266683259,3.926899572019009,0.4928366946642497
2023-02-15,153.110001,155.5,152.880005,155.330002,65669300,0.0642528146368525,67.973432185826,4.512927287714518,4.044105115158111,0.4688221725564077
2023-02-16,153.509995,156.330002,153.350006,153.710007,68167900,0.0649299939596511,62.436078190776655,4.405280454759378,4.116340183078364,0.2889402716810139
2023-02-17,152.350006,153.0,150.850006,152.550003,59095900,0.0654237274977171,66.1809469801312,4.178203210082131,4.128712788479118,0.0494904216030134
2023-02-21,150.199997,151.300003,148.410004,148.479996,58867200,0.0672170669108041,56.48807361059291,3.628005913425256,4.028571413468345,-0.4005655000430899
2023-02-22,148.869995,149.949997,147.160004,148.910004,51011300,0.0670229639242232,55.50982555289692,3.189897491105171,3.860836628995711,-0.6709391378905396
2023-02-23,150.089996,150.339996,147.240005,149.399994,48394200,0.0668031474355208,47.33880851353559,2.849385564887399,3.658546416174048,-0.8091608512866495
2023-02-24,147.110001,147.190002,145.720001,146.710007,55469600,0.0680280100187571,34.83848219918369,2.335545228792114,3.3939461786976617,-1.0584009499055478
2023-02-27,147.710007,149.169998,147.449997,147.919998,44998500,0.0674715384058343,42.105268608370416,2.0028713674207097,3.1157312164422715,-1.1128598490215618
2023-02-28,147.050003,149.080002,146.830002,147.410004,50547000,0.0677049695083648,33.33335635144263,1.67872142626166,2.828329258406149,-1.1496078321444894
2023-03-01,146.830002,147.229996,145.009995,145.309998,55479000,0.0686834351621691,34.329073336235524,1.2381052224901907,2.510284451222958,-1.2721792287327671
2023-03-02,144.380005,146.710007,143.899994,145.910004,52238100,0.0684009975494753,37.9845254916662,0.9266473622990076,2.193557033438168,-1.2669096711391603
2023-03-03,148.039993,151.110001,147.330002,151.029999,70668500,0.0660821683912474,50.03903979772159,1.0805002369378087,1.9709456741380964,-0.8904454372002877
